PCB_ID,Lot_ID,Line,Machine,Feeder_ID,Nozzle_ID,Component,Offset_X,Offset_Y,Offset_Angle,Solder_Height,Solder_Volume,Vacuum_Pressure,Placement_Force,Reflow_Peak_Temp,Tact_Time,Grade,Defect_Type,Is_Defective
PCB_007586,LOT_20260308,SMD_Line_B,Mounter_03,FD_04,NZ_07,CHIP_0603,12.55,4.61,0.727,145.35,87.64,-70.12,3.26,253.0,4.65,A,Normal,0
PCB_007587,LOT_20260308,SMD_Line_B,Mounter_02,FD_10,NZ_03,CHIP_0603,2.96,-16.2,0.257,127.64,94.32,-70.97,3.25,248.3,3.28,A,Normal,0
PCB_007588,LOT_20260308,SMD_Line_B,Mounter_01,FD_27,NZ_02,IC_QFP_48,7.4,-5.22,-0.164,131.98,126.39,-73.98,4.14,244.9,4.06,B,Normal,0
PCB_007589,LOT_20260308,SMD_Line_B,Mounter_02,FD_08,NZ_10,BGA_256,-21.09,4.09,0.218,153.31,109.57,-69.24,2.58,241.0,4.05,A,Normal,0
PCB_007590,LOT_20260308,SMD_Line_A,Mounter_01,FD_09,NZ_02,IC_QFP_48,-16.95,4.31,-0.057,148.23,72.57,-69.89,4.23,248.5,3.85,B,Normal,0
PCB_007591,LOT_20260308,SMD_Line_A,Mounter_04,FD_14,NZ_03,CAP_3216,-3.28,-9.54,0.287,130.2,91.22,-74.21,2.78,242.1,3.98,A,Normal,0
PCB_007592,LOT_20260308,SMD_Line_C,Mounter_02,FD_08,NZ_08,CHIP_0603,-2.78,-2.5,0.874,131.14,116.95,-66.23,4.12,243.3,4.34,B,Normal,0
PCB_007593,LOT_20260308,SMD_Line_B,Mounter_01,FD_25,NZ_12,CAP_3216,22.68,11.67,0.021,150.8,109.87,-73.32,2.6,248.2,5.24,A,Normal,0
PCB_007594,LOT_20260308,SMD_Line_C,Mounter_04,FD_26,NZ_08,CHIP_1005,4.83,8.89,0.158,109.94,83.15,-68.25,2.61,241.4,3.45,A,Normal,0
PCB_007595,LOT_20260308,SMD_Line_A,Mounter_04,FD_01,NZ_01,CHIP_1005,11.68,1.14,-1.019,118.37,95.22,-71.79,2.26,246.6,3.78,A,Normal,0
PCB_007596,LOT_20260308,SMD_Line_C,Mounter_04,FD_11,NZ_09,CHIP_0603,-0.3,-11.95,0.205,146.81,109.45,-74.69,2.81,242.9,3.93,A,Normal,0
PCB_007597,LOT_20260308,SMD_Line_A,Mounter_02,FD_16,NZ_05,CHIP_1005,-9.3,-2.74,-0.435,110.21,123.33,-72.18,3.34,242.3,2.76,B,Normal,0
PCB_007598,LOT_20260308,SMD_Line_A,Mounter_04,FD_01,NZ_05,IC_QFP_48,6.75,-1.78,0.119,135.26,84.43,-68.48,3.3,249.6,4.19,A,Normal,0
PCB_007599,LOT_20260308,SMD_Line_C,Mounter_01,FD_30,NZ_02,CHIP_0603,1.64,-6.29,0.294,151.99,99.73,-70.28,3.56,246.7,4.42,A,Normal,0
PCB_007600,LOT_20260308,SMD_Line_A,Mounter_02,FD_19,NZ_11,CAP_3216,4.81,-13.11,-0.247,149.02,92.93,-68.07,3.26,248.1,4.03,A,Normal,0
PCB_007601,LOT_20260308,SMD_Line_B,Mounter_03,FD_29,NZ_05,CAP_3216,-2.92,2.57,0.106,147.14,106.99,-70.53,2.91,244.4,3.06,A,Normal,0
PCB_007602,LOT_20260308,SMD_Line_A,Mounter_04,FD_20,NZ_12,BGA_256,-15.68,-0.89,1.007,135.45,93.39,-75.84,3.43,248.4,5.02,B,Normal,0
PCB_007603,LOT_20260308,SMD_Line_B,Mounter_02,FD_18,NZ_12,CHIP_1005,27.07,16.91,-0.244,134.66,,-78.25,3.5,246.3,4.51,B,Normal,0
PCB_007604,LOT_20260308,SMD_Line_C,Mounter_03,FD_26,NZ_06,BGA_256,-8.57,-3.38,-0.143,119.01,125.44,-69.14,3.5,250.8,4.91,B,Normal,0
PCB_007605,LOT_20260308,SMD_Line_A,Mounter_02,FD_07,NZ_07,CHIP_0603,-1.54,-4.84,-0.062,124.45,87.11,-68.95,4.0,247.5,3.86,A,Normal,0
PCB_007606,LOT_20260308,SMD_Line_B,Mounter_04,FD_09,NZ_01,CAP_3216,6.32,-26.13,0.222,155.83,103.08,-74.65,3.24,240.2,2.77,A,Normal,0
PCB_007607,LOT_20260308,SMD_Line_A,Mounter_04,FD_27,NZ_03,BGA_256,-22.32,16.64,-0.137,129.82,,-70.14,3.28,246.5,4.53,A,Normal,0
PCB_007608,LOT_20260308,SMD_Line_B,Mounter_03,FD_06,NZ_04,CHIP_1005,17.19,-20.09,0.772,117.75,78.43,-73.08,2.94,241.3,3.77,F,Tombstone,1
PCB_007609,LOT_20260308,SMD_Line_A,Mounter_01,FD_20,NZ_07,IC_QFP_48,-11.0,-15.37,0.396,128.64,113.46,-68.11,3.57,236.1,3.78,F,Tombstone,1
PCB_007610,LOT_20260308,SMD_Line_A,Mounter_04,FD_06,NZ_08,CHIP_1005,11.04,8.33,0.076,115.93,96.29,-71.82,2.16,244.0,3.61,A,Normal,0
PCB_007611,LOT_20260308,SMD_Line_A,Mounter_03,FD_01,NZ_05,CAP_3216,-17.48,2.64,-0.324,134.49,98.52,-72.14,3.76,248.0,4.93,A,Normal,0
PCB_007612,LOT_20260308,SMD_Line_A,Mounter_04,FD_06,NZ_07,CHIP_0603,8.37,0.95,0.182,145.9,87.71,-70.74,3.04,243.5,4.16,A,Normal,0
PCB_007613,LOT_20260308,SMD_Line_C,Mounter_01,FD_16,NZ_02,BGA_256,-23.86,-5.05,0.329,120.19,113.39,-69.55,3.37,243.8,4.92,B,Normal,0
PCB_007614,LOT_20260308,SMD_Line_A,Mounter_03,FD_04,NZ_08,CHIP_0603,16.05,-18.77,-0.015,131.14,99.58,-68.89,2.71,247.5,5.26,A,Normal,0
PCB_007615,LOT_20260308,SMD_Line_A,Mounter_01,FD_03,NZ_12,BGA_256,4.58,4.25,-0.255,125.09,91.61,-71.56,4.01,249.0,4.07,A,Normal,0
PCB_007616,LOT_20260308,SMD_Line_B,Mounter_04,FD_22,NZ_02,CHIP_0603,3.05,7.43,0.418,106.93,103.95,,3.61,250.7,4.67,A,Normal,0
PCB_007617,LOT_20260308,SMD_Line_A,Mounter_03,FD_09,NZ_03,CHIP_0603,10.99,-12.97,0.254,128.82,111.12,-75.97,2.41,245.3,4.0,A,Normal,0
PCB_007618,LOT_20260308,SMD_Line_B,Mounter_02,FD_24,NZ_03,CHIP_0603,-11.87,2.8,0.236,109.95,115.87,-67.98,3.76,241.9,4.56,A,Normal,0
PCB_007619,LOT_20260308,SMD_Line_C,Mounter_01,FD_24,NZ_06,CAP_3216,-8.3,14.26,-0.174,104.01,99.87,-68.11,3.2,244.2,4.03,A,Normal,0
PCB_007620,LOT_20260308,SMD_Line_B,Mounter_04,FD_25,NZ_12,CHIP_0603,-14.73,-20.3,0.004,138.07,95.17,-67.44,2.33,240.1,4.05,A,Normal,0
PCB_007621,LOT_20260308,SMD_Line_C,Mounter_04,FD_22,NZ_10,CHIP_1005,-13.56,-2.3,0.185,131.93,110.74,-68.99,3.35,244.8,3.86,A,Normal,0
PCB_007622,LOT_20260308,SMD_Line_B,Mounter_01,FD_08,NZ_06,CHIP_0603,4.53,-10.19,-0.737,124.75,79.92,-74.97,3.51,245.9,3.97,B,Normal,0
PCB_007623,LOT_20260308,SMD_Line_A,Mounter_03,FD_07,NZ_01,CAP_3216,-1.58,-12.24,0.689,115.86,95.44,-73.21,1.19,244.5,4.38,A,Normal,0
PCB_007624,LOT_20260308,SMD_Line_B,Mounter_02,FD_12,NZ_10,CHIP_1005,-19.64,1.21,-0.74,117.16,93.01,-78.8,3.17,240.8,3.34,A,Normal,0
PCB_007625,LOT_20260308,SMD_Line_B,Mounter_04,FD_01,NZ_12,CHIP_1005,-0.01,2.47,-0.28,113.21,90.88,-70.67,2.99,251.6,4.35,A,Normal,0
PCB_007626,LOT_20260308,SMD_Line_B,Mounter_01,FD_22,NZ_12,CAP_3216,4.08,2.72,0.367,84.89,86.1,-66.14,3.77,245.3,4.06,A,Normal,0
PCB_007627,LOT_20260308,SMD_Line_C,Mounter_01,FD_12,NZ_02,IC_QFP_48,7.95,6.84,0.279,151.24,124.5,-71.18,3.04,242.1,3.77,F,Tombstone,1
PCB_007628,LOT_20260308,SMD_Line_B,Mounter_02,FD_16,NZ_05,IC_QFP_48,16.83,1.52,-0.49,131.21,94.81,-73.56,2.65,238.0,3.76,A,Normal,0
PCB_007629,LOT_20260308,SMD_Line_C,Mounter_02,FD_14,NZ_09,CHIP_1005,-8.45,10.11,0.286,113.43,,-72.42,3.53,246.3,4.52,A,Normal,0
PCB_007630,LOT_20260308,SMD_Line_C,Mounter_04,FD_30,NZ_06,CHIP_1005,8.9,-5.04,0.659,131.18,95.36,-79.97,3.25,246.5,4.1,A,Normal,0
PCB_007631,LOT_20260308,SMD_Line_B,Mounter_02,FD_11,NZ_06,IC_QFP_48,-1.08,12.7,-0.325,134.48,92.74,-67.33,2.93,247.9,4.48,A,Normal,0
PCB_007632,LOT_20260308,SMD_Line_B,Mounter_01,FD_20,NZ_01,CHIP_0603,4.17,-8.98,-0.293,116.69,105.34,-71.95,3.55,239.5,4.64,A,Normal,0
PCB_007633,LOT_20260308,SMD_Line_A,Mounter_03,FD_19,NZ_08,CHIP_1005,20.1,-18.59,0.059,135.66,103.41,-70.9,2.85,243.5,4.56,A,Normal,0
PCB_007634,LOT_20260308,SMD_Line_C,Mounter_03,FD_19,NZ_09,CAP_3216,-13.13,7.75,0.142,119.59,109.23,-68.04,3.05,236.0,4.17,A,Normal,0
PCB_007635,LOT_20260308,SMD_Line_B,Mounter_01,FD_13,NZ_12,IC_QFP_48,16.41,0.91,0.158,163.95,79.57,-71.33,3.34,238.1,4.41,A,Normal,0
PCB_007636,LOT_20260308,SMD_Line_A,Mounter_01,FD_12,NZ_12,CHIP_1005,14.55,-15.21,0.156,141.19,102.92,-68.94,3.49,245.8,3.61,A,Normal,0
PCB_007637,LOT_20260308,SMD_Line_A,Mounter_01,FD_10,NZ_05,CHIP_0603,-6.14,20.11,0.644,116.77,85.11,-68.5,4.17,246.8,4.59,B,Normal,0
PCB_007638,LOT_20260308,SMD_Line_B,Mounter_04,FD_15,NZ_10,CHIP_1005,8.82,-19.91,-0.029,147.54,113.95,-70.62,2.21,243.4,4.12,A,Normal,0
PCB_007639,LOT_20260308,SMD_Line_A,Mounter_01,FD_29,NZ_03,CHIP_1005,-1.71,13.17,-0.563,131.84,122.45,-69.27,3.38,249.6,4.42,B,Normal,0
PCB_007640,LOT_20260308,SMD_Line_A,Mounter_02,FD_29,NZ_10,CHIP_1005,-19.38,22.71,1.043,93.94,119.94,-74.47,3.91,238.6,3.99,C,Normal,0
PCB_007641,LOT_20260308,SMD_Line_B,Mounter_01,FD_28,NZ_05,CAP_3216,-7.92,28.94,0.523,136.15,114.4,-71.69,2.76,239.6,4.31,B,Normal,0
PCB_007642,LOT_20260308,SMD_Line_A,Mounter_01,FD_13,NZ_05,CHIP_1005,-3.14,10.31,-0.839,117.14,132.25,-71.28,2.88,240.2,3.58,C,Normal,0
PCB_007643,LOT_20260308,SMD_Line_B,Mounter_04,FD_13,NZ_12,CHIP_1005,7.56,10.79,0.396,133.16,95.45,-69.21,2.7,249.2,3.93,A,Normal,0
PCB_007644,LOT_20260308,SMD_Line_A,Mounter_01,FD_24,NZ_01,CHIP_0603,-16.1,16.89,0.518,141.03,107.22,-74.15,2.92,242.1,4.08,A,Normal,0
PCB_007645,LOT_20260308,SMD_Line_A,Mounter_02,FD_15,NZ_09,IC_QFP_48,-6.23,-5.44,0.034,150.38,96.46,-73.21,3.26,245.8,4.23,A,Normal,0
PCB_007646,LOT_20260308,SMD_Line_B,Mounter_02,FD_17,NZ_10,CHIP_1005,-10.09,-13.36,-0.365,127.04,103.21,-68.62,3.14,249.2,5.06,A,Normal,0
PCB_007647,LOT_20260308,SMD_Line_B,Mounter_02,FD_23,NZ_02,IC_QFP_48,-1.4,21.01,-0.112,161.14,98.12,-74.24,2.82,240.1,5.04,A,Normal,0
PCB_007648,LOT_20260308,SMD_Line_A,Mounter_01,FD_11,NZ_05,CHIP_0603,23.09,-9.91,0.09,132.67,88.25,-70.54,2.11,243.3,4.4,A,Normal,0
PCB_007649,LOT_20260308,SMD_Line_A,Mounter_04,FD_10,NZ_11,CHIP_1005,-29.2,14.64,-0.079,116.51,,-71.1,2.93,249.3,3.79,B,Normal,0
PCB_007650,LOT_20260308,SMD_Line_B,Mounter_04,FD_04,NZ_01,CAP_3216,-0.42,10.94,0.341,136.94,101.36,-73.32,3.24,237.4,4.07,A,Normal,0
PCB_007651,LOT_20260308,SMD_Line_A,Mounter_04,FD_17,NZ_07,CHIP_0603,6.4,-17.31,-0.057,137.84,91.24,-70.22,2.85,246.8,4.87,A,Normal,0
PCB_007652,LOT_20260308,SMD_Line_A,Mounter_02,FD_14,NZ_07,CHIP_0603,1.21,18.81,-0.243,109.79,,-74.88,3.85,239.7,3.56,A,Normal,0
PCB_007653,LOT_20260308,SMD_Line_A,Mounter_04,FD_30,NZ_05,CHIP_1005,20.02,-8.75,0.59,105.12,110.94,-71.67,2.62,244.1,4.12,A,Normal,0
PCB_007654,LOT_20260308,SMD_Line_C,Mounter_01,FD_02,NZ_10,CHIP_1005,6.01,-6.52,-0.868,128.24,98.52,-73.5,3.86,249.6,2.83,A,Normal,0
PCB_007655,LOT_20260308,SMD_Line_C,Mounter_01,FD_07,NZ_10,CHIP_0603,2.98,-15.42,-0.068,121.82,115.03,-67.08,2.48,245.6,4.53,A,Normal,0
PCB_007656,LOT_20260308,SMD_Line_C,Mounter_03,FD_16,NZ_02,CAP_3216,-14.03,-16.18,0.451,109.37,98.35,-70.02,2.99,237.4,3.39,A,Normal,0
PCB_007657,LOT_20260308,SMD_Line_B,Mounter_02,FD_26,NZ_08,CHIP_0603,14.28,-14.8,0.022,134.16,105.99,-75.93,3.32,243.3,4.51,A,Normal,0
PCB_007658,LOT_20260308,SMD_Line_B,Mounter_03,FD_17,NZ_03,CHIP_0603,-12.71,10.88,-0.186,126.23,92.39,-67.19,3.14,246.4,5.36,A,Normal,0
PCB_007659,LOT_20260308,SMD_Line_B,Mounter_03,FD_22,NZ_05,CHIP_0603,3.76,18.23,0.658,137.89,115.09,-73.96,3.68,248.2,3.94,B,Normal,0
PCB_007660,LOT_20260308,SMD_Line_B,Mounter_02,FD_04,NZ_06,CHIP_1005,-15.73,-23.99,0.146,131.7,,-71.84,2.59,242.6,4.22,A,Normal,0
PCB_007661,LOT_20260308,SMD_Line_A,Mounter_02,FD_03,NZ_06,CHIP_0603,22.02,1.3,0.194,123.82,126.49,-68.61,2.73,238.9,4.17,B,Normal,0
PCB_007662,LOT_20260308,SMD_Line_B,Mounter_03,FD_23,NZ_08,CHIP_0603,1.32,0.97,0.016,80.27,109.73,-70.41,2.6,247.5,4.7,A,Normal,0
PCB_007663,LOT_20260308,SMD_Line_C,Mounter_01,FD_25,NZ_11,CHIP_1005,14.92,-12.93,0.49,135.96,,-70.77,2.19,242.2,4.01,A,Normal,0
PCB_007664,LOT_20260308,SMD_Line_B,Mounter_03,FD_05,NZ_01,IC_QFP_48,10.38,5.36,0.26,125.24,97.01,-69.33,3.3,248.5,4.41,A,Normal,0
PCB_007665,LOT_20260308,SMD_Line_A,Mounter_02,FD_06,NZ_05,IC_QFP_48,1.66,20.52,0.071,130.01,108.35,-73.3,3.0,250.7,4.45,A,Normal,0
PCB_007666,LOT_20260308,SMD_Line_A,Mounter_01,FD_23,NZ_07,CHIP_1005,9.61,0.18,-0.023,137.71,123.46,-69.78,3.3,237.7,4.14,A,Normal,0
PCB_007667,LOT_20260308,SMD_Line_B,Mounter_03,FD_26,NZ_05,CHIP_0603,-0.37,5.52,-0.409,132.56,96.34,-66.37,3.75,243.5,3.85,A,Normal,0
PCB_007668,LOT_20260308,SMD_Line_B,Mounter_03,FD_29,NZ_08,CAP_3216,-31.65,5.56,-0.321,119.15,114.61,-63.97,2.51,245.5,3.45,F,Missing_Component,1
PCB_007669,LOT_20260308,SMD_Line_C,Mounter_03,FD_28,NZ_02,CHIP_0603,-13.19,-23.08,0.337,145.98,105.52,-69.94,2.46,234.8,4.21,A,Normal,0
PCB_007670,LOT_20260308,SMD_Line_A,Mounter_02,FD_06,NZ_05,CHIP_0603,9.71,-15.95,-0.043,103.8,129.65,-75.91,3.68,243.9,4.11,B,Normal,0
PCB_007671,LOT_20260308,SMD_Line_C,Mounter_03,FD_06,NZ_04,CHIP_0603,-9.16,-1.62,0.052,121.71,,-72.93,3.22,251.3,2.6,A,Normal,0
PCB_007672,LOT_20260308,SMD_Line_B,Mounter_02,FD_19,NZ_03,IC_QFP_48,-2.14,5.89,0.192,136.39,102.32,-73.05,1.97,245.6,4.23,A,Normal,0
PCB_007673,LOT_20260308,SMD_Line_C,Mounter_01,FD_11,NZ_02,CHIP_0603,6.69,1.2,-0.908,141.33,98.08,-70.26,2.97,242.3,5.38,A,Normal,0
PCB_007674,LOT_20260308,SMD_Line_B,Mounter_04,FD_19,NZ_08,CHIP_0603,1.48,11.38,-0.395,126.71,119.23,-71.85,2.81,239.3,3.82,A,Normal,0
PCB_007675,LOT_20260308,SMD_Line_B,Mounter_01,FD_14,NZ_11,CHIP_0603,-17.63,3.07,-1.143,112.59,100.3,-71.58,2.96,246.6,3.61,F,Tombstone,1
PCB_007676,LOT_20260308,SMD_Line_B,Mounter_03,FD_15,NZ_04,CHIP_1005,-16.95,8.6,0.136,119.42,98.02,-74.56,3.29,243.8,5.04,A,Normal,0
PCB_007677,LOT_20260308,SMD_Line_B,Mounter_02,FD_05,NZ_10,BGA_256,3.0,-2.06,-0.184,136.38,102.64,,3.18,235.3,4.92,A,Normal,0
PCB_007678,LOT_20260308,SMD_Line_C,Mounter_03,FD_23,NZ_10,CHIP_0603,13.75,-2.26,0.047,125.33,93.77,-77.86,4.27,246.9,3.69,A,Normal,0
PCB_007679,LOT_20260308,SMD_Line_A,Mounter_01,FD_12,NZ_04,CHIP_0603,22.09,-5.67,0.884,129.77,90.83,-77.69,4.25,239.3,4.18,B,Normal,0
PCB_007680,LOT_20260308,SMD_Line_A,Mounter_04,FD_13,NZ_04,CHIP_1005,24.42,-37.19,-0.179,141.1,100.9,-76.56,4.0,242.5,3.72,C,Normal,0
PCB_007681,LOT_20260308,SMD_Line_C,Mounter_04,FD_22,NZ_09,CHIP_0603,7.08,7.62,-0.332,117.99,96.33,-74.81,2.89,252.7,3.99,A,Normal,0
PCB_007682,LOT_20260308,SMD_Line_B,Mounter_02,FD_18,NZ_07,CAP_3216,12.68,-0.07,-0.315,143.27,79.44,-72.99,3.12,246.9,5.09,A,Normal,0
PCB_007683,LOT_20260308,SMD_Line_B,Mounter_01,FD_03,NZ_10,BGA_256,7.45,24.7,0.153,124.67,114.52,-69.02,2.48,246.4,3.92,B,Normal,0
PCB_007684,LOT_20260308,SMD_Line_B,Mounter_01,FD_12,NZ_03,CHIP_0603,-11.42,-0.14,0.478,164.87,92.8,-76.06,3.49,250.5,3.87,A,Normal,0
PCB_007685,LOT_20260308,SMD_Line_A,Mounter_02,FD_05,NZ_05,CAP_3216,-12.75,3.74,0.011,139.4,104.94,-73.38,4.47,245.5,3.92,A,Normal,0
PCB_007686,LOT_20260308,SMD_Line_C,Mounter_02,FD_13,NZ_04,CHIP_0603,1.44,4.0,-0.733,127.8,104.3,-73.56,3.91,252.7,4.3,A,Normal,0
PCB_007687,LOT_20260308,SMD_Line_B,Mounter_02,FD_23,NZ_01,CHIP_0603,13.69,2.55,0.086,135.53,105.98,-71.38,3.09,246.5,4.63,A,Normal,0
PCB_007688,LOT_20260308,SMD_Line_A,Mounter_03,FD_29,NZ_04,CHIP_0603,-9.47,1.05,0.39,135.47,89.28,-77.11,3.16,244.0,4.12,A,Normal,0
PCB_007689,LOT_20260308,SMD_Line_A,Mounter_03,FD_13,NZ_07,CHIP_0603,-0.61,8.29,0.204,132.58,81.93,-76.81,3.82,249.6,4.24,A,Normal,0
PCB_007690,LOT_20260308,SMD_Line_C,Mounter_02,FD_06,NZ_11,IC_QFP_48,9.71,-3.94,-0.165,112.5,79.17,-64.62,3.61,249.0,4.75,A,Normal,0
PCB_007691,LOT_20260308,SMD_Line_A,Mounter_02,FD_29,NZ_05,CHIP_0603,-0.98,6.31,-0.45,130.7,,-72.75,2.94,242.4,4.59,A,Normal,0
PCB_007692,LOT_20260308,SMD_Line_C,Mounter_04,FD_16,NZ_12,CHIP_0603,0.46,-21.91,-0.133,145.5,108.0,-70.14,3.9,246.9,4.01,A,Normal,0
PCB_007693,LOT_20260308,SMD_Line_A,Mounter_04,FD_26,NZ_06,IC_QFP_48,15.06,6.0,-0.076,128.5,109.25,-73.42,3.31,239.7,4.81,A,Normal,0
PCB_007694,LOT_20260308,SMD_Line_B,Mounter_03,FD_03,NZ_11,CHIP_0603,44.04,-8.25,0.042,144.38,110.86,-79.08,3.85,247.8,4.07,C,Normal,0
PCB_007695,LOT_20260308,SMD_Line_C,Mounter_04,FD_07,NZ_06,CHIP_0603,-15.5,7.42,-0.056,113.4,95.67,-69.08,2.86,241.1,4.05,A,Normal,0
PCB_007696,LOT_20260308,SMD_Line_B,Mounter_02,FD_21,NZ_12,CHIP_1005,-1.18,2.19,0.03,116.86,110.57,-68.0,3.72,246.2,4.31,A,Normal,0
PCB_007697,LOT_20260308,SMD_Line_B,Mounter_01,FD_10,NZ_07,CHIP_0603,25.33,-9.97,-1.008,137.24,106.01,-70.69,2.72,244.3,4.01,B,Normal,0
PCB_007698,LOT_20260308,SMD_Line_B,Mounter_02,FD_30,NZ_01,CHIP_1005,1.34,-29.56,-0.235,127.59,89.74,-69.53,3.99,242.1,3.31,B,Normal,0
PCB_007699,LOT_20260308,SMD_Line_A,Mounter_04,FD_04,NZ_06,CHIP_1005,-9.57,1.9,1.299,123.11,122.56,-68.63,4.09,242.7,4.27,C,Normal,0
PCB_007700,LOT_20260308,SMD_Line_A,Mounter_03,FD_12,NZ_09,CHIP_0603,7.25,-3.46,0.808,142.38,87.09,-77.21,3.5,241.0,4.13,A,Normal,0
PCB_007701,LOT_20260308,SMD_Line_C,Mounter_02,FD_06,NZ_10,CHIP_0603,-1.11,9.15,0.783,104.81,101.64,-73.86,3.54,243.2,3.35,A,Normal,0
PCB_007702,LOT_20260308,SMD_Line_C,Mounter_02,FD_18,NZ_11,CHIP_0603,-16.15,4.9,0.068,141.11,89.17,-71.65,3.9,253.1,4.01,A,Normal,0
PCB_007703,LOT_20260308,SMD_Line_B,Mounter_04,FD_07,NZ_12,CHIP_1005,-5.14,6.34,0.284,94.3,85.78,-75.92,4.28,239.2,3.84,A,Normal,0
PCB_007704,LOT_20260308,SMD_Line_A,Mounter_01,FD_02,NZ_05,CHIP_0603,9.59,-23.53,0.089,104.31,94.81,,2.55,242.9,4.08,A,Normal,0
PCB_007705,LOT_20260308,SMD_Line_A,Mounter_02,FD_23,NZ_07,CHIP_0603,-9.25,-3.15,-0.779,124.09,111.38,-74.32,4.14,250.3,4.19,A,Normal,0
PCB_007706,LOT_20260308,SMD_Line_A,Mounter_03,FD_08,NZ_03,CAP_3216,5.79,-10.26,0.476,138.6,86.81,-77.78,3.4,244.1,4.44,A,Normal,0
PCB_007707,LOT_20260308,SMD_Line_B,Mounter_03,FD_18,NZ_04,CAP_3216,28.62,1.77,0.193,109.11,,-74.65,3.22,249.2,4.12,A,Normal,0
PCB_007708,LOT_20260308,SMD_Line_C,Mounter_01,FD_24,NZ_04,CAP_3216,-14.15,3.46,0.332,139.0,71.32,-75.26,3.8,242.3,4.62,B,Normal,0
PCB_007709,LOT_20260308,SMD_Line_B,Mounter_04,FD_28,NZ_11,CHIP_1005,-2.89,-26.67,-0.652,133.77,104.96,-73.13,3.63,246.4,4.14,B,Normal,0
PCB_007710,LOT_20260308,SMD_Line_C,Mounter_01,FD_13,NZ_06,CHIP_0603,5.79,-10.99,-0.34,107.14,102.87,-67.85,3.18,257.0,4.53,A,Normal,0
PCB_007711,LOT_20260308,SMD_Line_A,Mounter_03,FD_23,NZ_03,IC_QFP_48,4.21,-13.36,0.148,118.44,82.36,,3.3,245.2,4.37,A,Normal,0
PCB_007712,LOT_20260308,SMD_Line_A,Mounter_02,FD_03,NZ_03,CAP_3216,6.11,9.12,-0.025,150.33,113.21,-73.36,3.51,248.0,4.28,A,Normal,0
PCB_007713,LOT_20260308,SMD_Line_A,Mounter_03,FD_13,NZ_10,CHIP_0603,-1.78,5.7,-0.435,149.15,80.18,-71.04,2.91,254.8,4.08,A,Normal,0
PCB_007714,LOT_20260308,SMD_Line_B,Mounter_01,FD_07,NZ_05,CHIP_0603,7.55,-3.26,-0.129,113.07,,-70.06,2.63,241.6,4.31,A,Normal,0
PCB_007715,LOT_20260308,SMD_Line_A,Mounter_03,FD_01,NZ_11,CHIP_1005,-5.05,-24.49,-0.559,109.93,101.5,-66.58,3.63,249.3,4.52,A,Normal,0
PCB_007716,LOT_20260308,SMD_Line_C,Mounter_04,FD_18,NZ_02,CHIP_0603,-6.72,-16.88,0.355,89.73,128.33,-80.45,3.79,251.3,4.33,B,Normal,0
PCB_007717,LOT_20260308,SMD_Line_A,Mounter_01,FD_21,NZ_01,CHIP_1005,-2.33,-12.12,-0.454,156.61,95.91,-77.03,2.24,233.6,4.1,A,Normal,0
PCB_007718,LOT_20260308,SMD_Line_C,Mounter_03,FD_16,NZ_02,CHIP_1005,17.3,-27.85,0.334,133.56,99.79,-70.54,3.28,246.8,3.57,F,Tombstone,1
PCB_007719,LOT_20260308,SMD_Line_B,Mounter_02,FD_11,NZ_09,CHIP_0603,-3.21,-12.47,0.124,135.12,,-68.63,3.01,246.8,5.4,A,Normal,0
PCB_007720,LOT_20260308,SMD_Line_C,Mounter_02,FD_29,NZ_03,IC_QFP_48,19.69,-7.72,-0.772,137.24,116.27,-74.45,2.62,251.8,4.16,B,Normal,0
PCB_007721,LOT_20260308,SMD_Line_B,Mounter_01,FD_25,NZ_11,CHIP_0603,-18.75,-1.04,0.896,127.5,112.37,-68.38,3.25,242.7,4.42,B,Normal,0
PCB_007722,LOT_20260308,SMD_Line_C,Mounter_02,FD_17,NZ_03,CHIP_0603,14.42,-3.3,-0.075,124.46,87.16,-67.17,3.22,247.7,4.18,A,Normal,0
PCB_007723,LOT_20260308,SMD_Line_A,Mounter_01,FD_05,NZ_11,IC_QFP_48,14.99,7.67,-0.094,114.47,109.62,-73.19,3.69,239.6,3.82,A,Normal,0
PCB_007724,LOT_20260308,SMD_Line_B,Mounter_02,FD_06,NZ_01,CHIP_1005,-1.14,-12.89,0.306,122.55,101.11,-74.32,3.35,250.2,4.32,A,Normal,0
PCB_007725,LOT_20260308,SMD_Line_C,Mounter_03,FD_14,NZ_02,CHIP_1005,24.72,-9.73,0.195,141.98,108.0,-75.77,2.44,248.6,3.59,A,Normal,0
PCB_007726,LOT_20260308,SMD_Line_A,Mounter_02,FD_14,NZ_06,CHIP_0603,-0.15,23.12,0.684,131.49,121.73,-71.13,4.07,247.9,3.91,B,Normal,0
PCB_007727,LOT_20260308,SMD_Line_A,Mounter_03,FD_19,NZ_02,IC_QFP_48,8.06,-10.33,0.41,136.73,116.53,-74.73,3.11,248.7,4.48,A,Normal,0
PCB_007728,LOT_20260308,SMD_Line_B,Mounter_01,FD_05,NZ_12,BGA_256,-12.61,15.73,-0.623,165.64,,-70.25,2.87,248.4,4.31,A,Normal,0
PCB_007729,LOT_20260308,SMD_Line_C,Mounter_02,FD_18,NZ_10,CHIP_0603,2.99,0.62,0.359,136.95,,-74.24,3.5,239.2,4.32,A,Normal,0
